"","Language","CanonicalName","CommonName","IndexFG","n","ScientificName2023","Genus2023","Family2023","Order2023","ScientificName1974","Genus1974","Family1974","Order1974","ScientificName2021","ScientificNameV3","BeakLengthCulmen","BeakLengthNares","BeakWidth","BeakDepth","TarsusLength","WingLength","KippsDistance","Secondary","HandWingIndex","TailLength","Mass","IsoPer","zIsoPer","tSNE1per","tSNE2per","VarPer","IsoPhy","zIsoPhy","Iso23","zIso23","Iso74","zIso74","cBlack","cWhite","cYellow","cBlue","cRed","cGreen","cElaboration","cDiversity","IsoCol","zIsoCol","zcElaboration","zcDiversity","VarPhy"
"694","Tobelo","Gallus gallus.1","Red Junglefowl","Tob.72",1,"Gallus gallus","Gallus","Phasianidae","Galliformes","Gallus gallus","Gallus","Phasianidae","Galliformes","Gallus gallus","Gallus gallus",30.9,15.4,8.9,8.9,68.1,218.2,48.9,167.6,22.5,194,751.7,1.1,0.02,3.09952322806435,-0.361621419534152,0,41.61,-0.65,2,0.1,3,1.41,0.304868378,0.043070381,0.017815055,1.04e-05,0.194882119,0.034079026,34.70365089,82.33333333,1.39,1.73,0.83,1.73,0
"695","Tobelo","Nycticorax caledonicus.1","Nankeen Night Heron","Tob.74",4,"Nycticorax caledonicus","Nycticorax","Ardeidae","Pelecaniformes","Nycticorax caledonicus","Nycticorax","Ardeidae","Ciconiiformes","Nycticorax caledonicus","Nycticorax caledonicus",81.7,56.6,14.4,20.4,84.3,300,90.4,213.4,29.8,110.6,856,1.19,0.2,5.70994628619483,0.134452216984434,1.13482740136832,84.85,0.92,2,0.1,2,0.2,0.063903022,0.121958556,0.015785602,1.657e-05,0.156992254,0.000230724,26.20769853,55,1.35,1.63,-0.68,0.39,105.128090663214
"696","Tobelo","Egretta sacra.3","Pacific Reef-Heron","Tob.74",4,"Egretta sacra","Egretta","Ardeidae","Pelecaniformes","Egretta sacra","Egretta","Ardeidae","Ciconiiformes","Egretta sacra","Egretta sacra",82.5,67.5,10.1,12.8,67.5,262.6,86.5,177,32.9,86.4,502,1.07,-0.04,5.00790648748355,-0.0463117784553575,1.13482740136832,100.53,1.49,2,0.1,2,0.2,0.213163738,0.519526705,0.006166711,1.6e-05,2.39e-05,8e-06,33.94732785,41.66666667,0.23,-0.91,0.69,-0.27,105.128090663214
"697","Tobelo","Ardea alba.2","Great Egret","Tob.74",4,"Ardea alba","Ardea","Ardeidae","Pelecaniformes","Casmerodius albus","Casmerodius","Ardeidae","Ciconiiformes","Ardea alba","Casmerodius albus",126.3,90.4,12,18.1,141.6,378.8,120.7,257.2,32.1,140.5,871.3,1.36,0.53,6.66902221717127,0.444042437269224,1.13482740136832,94.52,1.27,1,-1.13,2,0.2,0.051076516,0.673278276,0.000332893,0,0.00332064,0.004192104,33.03581333,47,0.39,-0.55,0.53,-0.01,105.128090663214
"698","Tobelo","Ardea sumatrana.1","Great-billed Heron","Tob.74",4,"Ardea sumatrana","Ardea","Ardeidae","Pelecaniformes","Ardea sumatrana","Ardea","Ardeidae","Ciconiiformes","Ardea sumatrana","Ardea sumatrana",173,123.6,18.4,27,156.8,453.5,129.3,320.4,28.8,160.2,2024,1.36,0.53,7.33173137957634,0.326433964367103,1.13482740136832,84.85,0.92,1,-1.13,2,0.2,0.295441691,0.053503665,0.000701845,1.21e-05,0,1.21e-05,23.05117184,32,0.21,-0.96,-1.24,-0.75,105.128090663214
"699","Tobelo","Merops ornatus.1","Rainbow Bee-eater","Tob.75",1,"Merops ornatus","Merops","Meropidae","Coraciiformes","Merops ornatus","Merops","Meropidae","Coraciiformes","Merops ornatus","Merops ornatus",37,27.5,5.9,6,10.7,108.2,40.5,66,38,106.7,29.5,1.53,0.85,-3.25691828228452,0.224433036751078,0,28.82,-1.11,3,1.32,3,1.41,0.096823127,0.035886101,0.032592207,0.016166081,0.001776969,0.419841373,38.7186571,92,1.6,2.2,1.54,2.2,0
"700","Tobelo","Sterna hirundo.2","Common Tern","Tob.77",1,"Sterna hirundo","Sterna","Laridae","Charadriiformes","Sterna hirundo","Sterna","Laridae","Charadriiformes","Sterna hirundo","Sterna hirundo",44.5,24.2,3.8,7,19.5,253.3,170.6,82.6,67.3,129.8,129.2,2.08,1.91,-1.70848940785249,2.14602258976341,0,84.61,0.91,3,1.32,3,1.41,0.037131051,0.833240104,0,0,0.004490693,0,34.77555837,23.25,0.2,-0.97,0.84,-1.18,0
"701","Tobelo","Semioptera wallacii","Standardwing Bird-of-Paradise","Tob.78",1,"Semioptera wallacii","Semioptera","Paradisaeidae","Passeriformes","Semioptera wallacei","Semioptera","Paradisaeidae","Passeriformes","Semioptera wallacii","Semioptera wallacii",43.2,26.2,7.5,10.8,43.3,151.4,16,135.4,10.6,80.8,148.3,0.96,-0.25,0.508401851863689,-1.80215931971938,0,46.04,-0.48,2,0.1,2,0.2,0.152730717,0.136098663,0.032517215,0.0001275,0,0.065198382,23.27042023,49,0.68,0.11,-1.2,0.09,0
"702","Tobelo","Corvus validus","Long-billed Crow","Tob.79",2,"Corvus validus","Corvus","Corvidae","Passeriformes","Corvus validus","Corvus","Corvidae","Passeriformes","Corvus validus","Corvus validus",76.4,53.4,18,23.4,56.2,335.4,126.4,209,37.6,166.3,300,0.66,-0.82,5.70597481456391,0.131903461529579,0.321045567597148,53.16,-0.23,1,-1.13,1,-1.01,0.198223469,0.044668282,0,0.089379065,0,0,30.65047464,22,0.74,0.26,0.11,-1.24,53.1591399335799
"703","Tobelo","Hirundo tahitica","Pacific Swallow","Tob.2",4,"Hirundo tahitica","Hirundo","Hirundinidae","Passeriformes","Hirundo tahitica","Hirundo","Hirundinidae","Passeriformes","Hirundo tahitica","Hirundo tahitica",12.8,6.8,4.7,2.6,10,106.5,55.2,51.6,51.6,49.2,17.8,0.73,-0.69,-5.61392849794196,0.704908329892227,1.43586204713405,60.36,0.03,1,-1.13,1,-1.01,0.109570698,0.122569907,0.013341857,0.014264459,0.004571146,2.274e-05,23.45919863,47.66666667,0.24,-0.88,-1.17,0.02,128.088598541992
"704","Tobelo","Aerodramus vanikorensis","Uniform Swiftlet","Tob.2",4,"Aerodramus vanikorensis","Aerodramus","Apodidae","Caprimulgiformes","Collocalia vanikorensis","Collocalia","Apodidae","Apodiformes","Aerodramus vanikorensis","Collocalia vanikorensis",6.4,2.1,1.9,1.6,9.3,110,75.2,34.9,68.3,51.8,10.7,0.73,-0.69,-7.16732044476243,0.590356117971243,1.43586204713405,40.28,-0.69,2,0.1,1,-1.01,0.207261948,0.073599738,0.005711711,0,0,0,18.92349089,24,0.19,-0.99,-1.98,-1.14,128.088598541992
"705","Tobelo","Myiagra galeata","Moluccan Flycatcher","Tob.4",4,"Myiagra galeata","Myiagra","Monarchidae","Passeriformes","Myiagra galeata","Myiagra","Muscicapidae","Passeriformes","Myiagra galeata","Myiagra galeata",16.2,8.4,6.2,4,15.4,67.6,11.5,56.1,16.9,54.3,11,0.62,-0.92,-5.76653738951348,-0.690955297023726,0.733027785457947,22.94,-1.32,1,-1.13,2,0.2,0.086054947,0.320607311,0,0.015247902,0,0,29.81240705,22.5,0.27,-0.82,-0.04,-1.21,98.0814440121804
"706","Tobelo","Symposiachrus trivirgatus","Spectacled Monarch","Tob.4",4,"Symposiachrus trivirgatus","Symposiachrus","Monarchidae","Passeriformes","Monarcha trivirgatus","Monarcha","Muscicapidae","Passeriformes","Symposiachrus trivirgatus","Monarcha trivirgatus",15.8,9.1,4.9,4.2,18.1,72.6,12.2,60.6,16.7,66,12.7,0.26,-1.61,-5.44295902147962,-0.770144676206135,0.733027785457947,33.2,-0.95,2,0.1,1,-1.01,0.160937423,0.203118328,0.062317552,4.22e-06,7.5e-05,7.52e-05,28.93510626,31.4,0.62,-0.02,-0.2,-0.78,98.0814440121804
"707","Tobelo","Eurystomus orientalis","Dollarbird","Tob.6",2,"Eurystomus orientalis","Eurystomus","Coraciidae","Coraciiformes","Eurystomus orientalis","Eurystomus","Coraciidae","Coraciiformes","Eurystomus orientalis","Eurystomus orientalis",32,20.1,11.8,13.4,16.8,186.2,68.4,116.8,36.9,98,143,0.69,-0.78,1.01573849667191,0.876105135715542,0.332901098472129,91.05,1.14,1,-1.13,0,-2.22,0.177326926,0.063003915,0.002851698,0.155607961,0.016664301,0.007138103,29.62496909,81,0.87,0.54,-0.07,1.66,91.04565934715
"708","Tobelo","Eurystomus azureus","Azure Roller","Tob.6",2,"Eurystomus azureus","Eurystomus","Coraciidae","Coraciiformes","Eurystomus orientalis","Eurystomus","Coraciidae","Coraciiformes","Eurystomus azureus","Eurystomus azureus",33.5,19.9,14.6,15.5,20.2,190,60,130,31.5,104.5,122.8,0.69,-0.78,1.36354405924177,0.843454496520361,0.332901098472129,58.31,-0.04,1,-1.13,0,-2.22,0.277652857,0.066935295,0.003489774,0.498767787,0.01424691,7.2e-05,47.09488952,68,1.55,2.09,3.03,1.02,91.04565934715
"709","Tobelo","Centropus bengalensis","Lesser Coucal","Tob.17",1,"Centropus bengalensis","Centropus","Cuculidae","Cuculiformes","Centropus toulou","Centropus","Cuculidae","Cuculiformes","Centropus bengalensis","Centropus bengalensis",28.2,15.7,6.6,11,39.3,154.6,29.6,129.6,18.6,185.2,148.9,1.53,0.85,0.883229018566215,-0.694952648359572,0,59.4,0,1,-1.13,1,-1.01,0.466071506,0.020982666,0.000716799,0,0.000173748,0,28.95959955,38,0.3,-0.74,-0.19,-0.45,0
"710","Tobelo","Pitta maxima","Ivory-breasted Pitta","Tob.19",2,"Pitta maxima","Pitta","Pittidae","Passeriformes","Pitta sordida","Pitta","Pittidae","Passeriformes","Pitta maxima","Pitta maxima",31.5,21,9.7,12.8,58,144.8,14.2,129.3,9.9,66.2,190,0.96,-0.25,0.525320137150544,-1.93947457399378,0.93902391313576,42.99,-0.6,2,0.1,1,-1.01,0.332998396,0.215515128,0.074077569,0.065591797,0.02542842,0.071681415,35.34608747,73,1.04,0.93,0.94,1.27,42.9894687774272
"711","Tobelo","Loriculus amabilis","Moluccan Hanging-Parrot","Tob.23",1,"Loriculus amabilis","Loriculus","Psittaculidae","Psittaciformes","Loriculus amabilis","Loriculus","Psittacidae","Psittaciformes","Loriculus amabilis","Loriculus amabilis",12.4,9.6,5.4,8.4,9.9,76.5,30.6,45.9,40.1,38.3,15.5,1.43,0.66,-5.55840208609093,0.161628301556649,0,59.33,0,2,0.1,2,0.2,0.069394657,0.010466689,0.000456544,0,0.056814339,0.619056476,28.35878358,56,0.77,0.31,-0.3,0.43,0
"712","Tobelo","Symposiachrus trivirgatus.1","Spectacled Monarch","Tob.30",4,"Symposiachrus trivirgatus","Symposiachrus","Monarchidae","Passeriformes","Monarcha trivirgatus","Monarcha","Muscicapidae","Passeriformes","Symposiachrus trivirgatus","Monarcha trivirgatus",15.8,9.1,4.9,4.2,18.1,72.6,12.2,60.6,16.7,66,12.7,0.26,-1.61,-5.44295902147962,-0.770144676206135,0.439402988364784,33.2,-0.95,2,0.1,1,-1.01,0.160937423,0.203118328,0.062317552,4.22e-06,7.5e-05,7.52e-05,28.93510626,31.4,0.62,-0.02,-0.2,-0.78,59.2049047966646
"713","Tobelo","Myiagra galeata.1","Moluccan Flycatcher","Tob.30",4,"Myiagra galeata","Myiagra","Monarchidae","Passeriformes","Myiagra galeata","Myiagra","Muscicapidae","Passeriformes","Myiagra galeata","Myiagra galeata",16.2,8.4,6.2,4,15.4,67.6,11.5,56.1,16.9,54.3,11,0.62,-0.92,-5.76653738951348,-0.690955297023726,0.439402988364784,22.94,-1.32,1,-1.13,2,0.2,0.086054947,0.320607311,0,0.015247902,0,0,29.81240705,22.5,0.27,-0.82,-0.04,-1.21,59.2049047966646
"714","Tobelo","Carterornis pileatus","White-naped Monarch","Tob.30",4,"Carterornis pileatus","Carterornis","Monarchidae","Passeriformes","Monarcha pileatus","Monarcha","Muscicapidae","Passeriformes","Carterornis pileatus","Monarcha pileatus",16.6,8.7,5.2,4.4,19.7,69.4,11.3,58.1,16.2,68,14,0.26,-1.61,-5.43782983770642,-0.78111099422392,0.439402988364784,33.2,-0.95,2,0.1,1,-1.01,0.301826234,0.490047771,0.001144506,0,0,0,35.65540864,20,0.37,-0.6,1,-1.34,59.2049047966646
"715","Tobelo","Ducula basilica","Cinnamon-bellied Imperial-Pigeon","Tob.31",4,"Ducula basilica","Ducula","Columbidae","Columbiformes","Ducula rufigaster","Ducula","Columbidae","Columbiformes","Ducula basilica","Ducula basilica",27.2,15.9,7.6,6.7,30.7,208.8,61.7,147.1,29.5,125,507.2,0.63,-0.89,1.57220439447959,-0.16396862898521,0.525026266828138,35.47,-0.87,1,-1.13,1,-1.01,0.143820329,0.096787906,0.003643571,0.00088084,0.003064694,0.024774581,24.39735402,55.5,0.31,-0.71,-1,0.41,56.0959785577725
"716","Tobelo","Artamus leucorynchus.1","White-breasted Woodswallow","Tob.45",1,"Artamus leucorynchus","Artamus","Artamidae","Passeriformes","Artamus leucorynchus","Artamus","Artamidae","Passeriformes","Artamus leucorynchus","Artamus leucorynchus",22.1,14.7,8.3,8.3,18.4,131.4,59,73,44.8,59,41.7,1.5,0.79,-2.57426496766505,0.3267459161728,0,54.45,-0.18,3,1.32,3,1.41,0.16007654,0.212219891,0,0.00197732,0,0,30.97151176,20,0.1,-1.19,0.17,-1.34,0
"717","Tobelo","Rhyticeros plicatus","Blyth's Hornbill","Tob.47",1,"Rhyticeros plicatus","Rhyticeros","Bucerotidae","Bucerotiformes","Aceros plicatus","Aceros","Bucerotidae","Coraciiformes","Rhyticeros plicatus","Aceros plicatus",180.2,161.2,45.2,74.6,56.5,382.7,92.3,293.2,23.9,246.2,1703.8,2.76,3.23,7.56865204163837,0.261153264053696,0,79.43,0.72,4,2.54,3,1.41,0.211594813,0.188652049,0.108121496,0.000148713,0.017234509,0,31.63072375,48,0.84,0.49,0.28,0.04,0
"718","Tobelo","Eudynamys scolopaceus","Asian Koel","Tob.52",1,"Eudynamys scolopaceus","Eudynamys","Cuculidae","Cuculiformes","Eudynamys scolopacea","Eudynamys","Cuculidae","Cuculiformes","Eudynamys scolopaceus","Eudynamys scolopaceus",32.1,20.4,10.3,10.6,31,196.4,62.4,136.4,31.4,179.7,194.9,0.97,-0.24,1.99747452811346,0.403189824195669,0,58,-0.05,2,0.1,2,0.2,0.788591924,0.025288035,0.003965072,0,0.000324038,9.18e-06,35.28675445,28.5,0.66,0.06,0.93,-0.92,0
"719","Tobelo","Ducula bicolor","Pied Imperial-Pigeon","Tob.59",1,"Ducula bicolor","Ducula","Columbidae","Columbiformes","Ducula bicolor","Ducula","Columbidae","Columbiformes","Ducula bicolor","Ducula bicolor",27.4,13.5,6.2,6.3,29.5,226.2,82.8,143.5,36.7,128.3,440,0.44,-1.25,1.60759381054395,0.0511992242650831,0,35.76,-0.86,1,-1.13,1,-1.01,0.34826592,0.53905539,0.019023052,0.000142517,0,0,38.09335983,26.5,0.72,0.21,1.43,-1.02,0
"720","Tobelo","Gallirallus philippensis","Buff-banded Rail","Tob.71",2,"Gallirallus philippensis","Gallirallus","Rallidae","Gruiformes","Rallus philippensis","Rallus","Rallidae","Gruiformes","Gallirallus philippensis","Gallirallus philippensis",32.5,16.6,4.1,7.3,42.9,141.5,36.2,100.3,26.5,66.7,205.9,0.99,-0.2,-0.835488501357189,-0.56064465068903,0.484662818630354,60.1,0.02,1,-1.13,2,0.2,0.215341513,0.138708319,0.001172491,1.04e-05,0.025407386,0,24.94567454,44,0.34,-0.65,-0.91,-0.16,111.719785145706
"721","Tobelo","Lonchura molucca","Black-faced Munia","Tob.73",1,"Lonchura molucca","Lonchura","Estrildidae","Passeriformes","Lonchura molucca","Lonchura","Ploceidae","Passeriformes","Lonchura molucca","Lonchura molucca",11,7.8,5.7,6.3,13.4,51.1,11.1,38.3,22.4,37.4,12,1.45,0.7,-6.32401683718463,-0.295954466273965,0,47.67,-0.43,3,1.32,3,1.41,0.146380151,0.242694368,0.004354996,2.24e-05,0,0,25.99597579,25.5,0.22,-0.92,-0.72,-1.07,0
"722","Tobelo","Collocalia esculenta","Glossy Swiftlet","Tob.2",4,"Collocalia esculenta","Collocalia","Apodidae","Caprimulgiformes","Collocalia esculenta","Collocalia","Apodidae","Apodiformes","Collocalia esculenta","Collocalia esculenta",7.1,2.5,1.7,1.6,8.1,99.5,66.4,30.8,68.3,41,6.3,0.73,-0.69,-7.1931307955797,0.578217781066094,1.43586204713405,40.28,-0.69,2,0.1,1,-1.01,0.38645231,0.069060294,1.56e-05,0.004469411,0,0.00202671,26.97778858,24.4,0.21,-0.95,-0.55,-1.12,128.088598541992
"723","Tobelo","Caprimulgus macrurus.1","Large-tailed Nightjar","Tob.39",2,"Caprimulgus macrurus","Caprimulgus","Caprimulgidae","Caprimulgiformes","Caprimulgus macrurus","Caprimulgus","Caprimulgidae","Caprimulgiformes","Caprimulgus macrurus","Caprimulgus macrurus",22.3,7.7,5.1,3.2,13,179.2,84.5,94.7,47.1,124.8,66.2,1.72,1.23,-2.76856188672215,1.13477186765004,1.1066972444407,120.78,2.22,3,1.32,3,1.41,0.3019740515,0.100661086,0.040119669,8.275e-05,5.155e-05,2.11e-05,25.79963406,45.714285715,0.46,-0.39,-0.75,-0.07,161.178174012961
"724","Tobelo","Cacomantis variolosus.1","Brush Cuckoo","Tob.62",1,"Cacomantis variolosus","Cacomantis","Cuculidae","Cuculiformes","Cacomantis variolosus","Cacomantis","Cuculidae","Cuculiformes","Cacomantis variolosus","Cacomantis variolosus",20.5,12.9,5.3,5.4,16.3,115.4,45.5,72.9,38.3,112.9,35.8,0.85,-0.46,-2.89809818916741,0.030654027134498,0,58,-0.05,2,0.1,2,0.2,0.2303912735,0.050082337,0.0041978135,1.81e-06,0,8.025e-06,20.30425966,35.24107143,0.19,-0.99,-1.73,-0.59,0
"725","Tobelo","Ninox connivens","Barking Owl","Tob.80",2,"Ninox connivens","Ninox","Strigidae","Strigiformes","Ninox connivens","Ninox","Strigidae","Strigiformes","Ninox connivens","Ninox connivens",33.8,19,11.9,18.5,49.2,298.6,107,199,35,178.7,578,0.92,-0.33,4.17690422115359,0.136201954679706,1.23334442875554,83.02,0.85,1,-1.13,1,-1.01,0.270605041,0.166914486,0.034413211,0.000318786,0.000133286,0.000674059,26.6473972,75.5,0.46,-0.39,-0.6,1.39,98.0129750247999
"726","Tobelo","Dicrurus hottentottus","Hair-crested Drongo","Tob.37",1,"Dicrurus hottentottus","Dicrurus","Dicruridae","Passeriformes","Dicrurus hottentottus","Dicrurus","Dicruridae","Passeriformes","Dicrurus hottentottus","Dicrurus hottentottus",36.7,27.1,10.6,11.3,25,152.8,34.8,113.1,23.3,138.4,79.2,0.79,-0.58,0.588890125582646,-0.0661542147360576,0,56.35,-0.11,3,1.32,3,1.41,0.304086806,0.084530764,0.000223537,0.11773227,0.000147914,1.95e-05,32.04389421,33.6,0.74,0.26,0.36,-0.67,0
"727","Tobelo","Megapodius freycinet","Dusky Megapode","Tob.54",1,"Megapodius freycinet","Megapodius","Megapodiidae","Galliformes","Megapodius freycinet","Megapodius","Megapodiidae","Galliformes","Megapodius freycinet","Megapodius freycinet",26.7,13.4,6.8,8.2,63.4,210.2,53.4,159,25.1,75.9,642.5,1.05,-0.07,1.84612324047171,-0.865209268213175,0,45.17,-0.52,2,0.1,2,0.2,0.674811514,0.034578802,0.000811639,0,0,0,31.63042768,33.5,0.43,-0.45,0.28,-0.67,0
"728","Tobelo","Coracina papuensis.1","White-bellied Cuckooshrike","Tob.69",2,"Coracina papuensis","Coracina","Campephagidae","Passeriformes","Coracina papuensis","Coracina","Campephagidae","Passeriformes","Coracina papuensis","Coracina papuensis",28.4,20,9.8,9.6,23.7,146.3,44.6,103.1,30.3,110.7,63.5,0.86,-0.45,0.0860284539429678,0.0920998135420696,0.421231819738629,46.44,-0.47,1,-1.13,1,-1.01,0.0722113685,0.421766094,0.0001325215,8.4845e-05,0,0,30.931672575,20.166666665,0.48,-0.34,0.16,-1.33,46.4381998268305
"729","Tobelo","Corvus orru.1","Torresian Crow","Tob.79",2,"Corvus orru","Corvus","Corvidae","Passeriformes","Corvus orru","Corvus","Corvidae","Passeriformes","Corvus orru","Corvus orru",60.1,41.1,16.5,20.2,57,327.4,118.7,204.5,36.7,166.7,508,0.66,-0.82,5.36162214010387,0.0417952679940915,0.321045567597148,53.12,-0.23,1,-1.13,1,-1.01,0.297172072,0.034441832,0,0.188551343,0,0,33.52710963,23,0.87,0.54,0.62,-1.19,53.1591399335799
"730","Tobelo","Dicaeum erythrothorax","Buru Flowerpecker","Tob.13",1,"Dicaeum erythrothorax","Dicaeum","Dicaeidae","Passeriformes","Dicaeum erythrothorax","Dicaeum","Dicaeidae","Passeriformes","Dicaeum erythrothorax","Dicaeum erythrothorax",10.5,5.6,2.7,3.2,12.2,52.4,12.2,40.1,23.3,30.2,8.9,1.28,0.37,-6.74867036085534,-0.126440125056484,0,47.67,-0.43,3,1.32,3,1.41,0.143484804,0.098164709,0.074916538,0.000363264,0.018006954,0.000121084,24.79132961,62,0.23,-0.89,-0.93,0.73,0
"731","Tobelo","Zosterops atriceps","Cream-throated White-eye","Tob.4",4,"Zosterops atriceps","Zosterops","Zosteropidae","Passeriformes","Zosterops atriceps","Zosterops","Zosteropidae","Passeriformes","Zosterops atriceps","Zosterops atriceps",14.2,8.2,2.9,3.5,16.1,58,8.9,49.1,15.3,42,12,0.92,-0.32,-6.41118538441963,-0.473438619701118,0.733027785457947,34.47,-0.9,3,1.32,3,1.41,0.103194574,0.250712187,0.021245826,6.58e-06,0,7.32e-05,26.72107848,33.66666667,0.42,-0.48,-0.59,-0.66,98.0814440121804
"732","Tobelo","Zosterops atriceps.1","Cream-throated White-eye","Tob.12",3,"Zosterops atriceps","Zosterops","Zosteropidae","Passeriformes","Zosterops atriceps","Zosterops","Zosteropidae","Passeriformes","Zosterops atriceps","Zosterops atriceps",14.2,8.2,2.9,3.5,16.1,58,8.9,49.1,15.3,42,12,0.92,-0.32,-6.41118538441963,-0.473438619701118,0.536932547511189,34.47,-0.9,3,1.32,3,1.41,0.103194574,0.250712187,0.021245826,6.58e-06,0,7.32e-05,26.72107848,33.66666667,0.42,-0.48,-0.59,-0.66,86.6336328059335
"733","Tobelo","Cinnyris clementiae","South Moluccan Sunbird","Tob.12",3,"Cinnyris clementiae","Cinnyris","Nectariniidae","Passeriformes","Nectarinia jugularis","Nectarinia","Nectariniidae","Passeriformes","Cinnyris jugularis","Nectarinia jugularis",20.7,14.9,3.3,2.5,14.5,53.4,8.8,40.5,17.7,35.2,9,0.25,-1.63,-6.53683078541371,-0.383506286578304,0.536932547511189,82.79,0.85,2,0.1,1,-1.01,0.172019939,0.069671391,0.116152269,0.019774211,0.000137087,0.000115933,26.57506766,53.2,0.36,-0.62,-0.62,0.3,86.6336328059335
"734","Tobelo","Erythropitta rufiventris","North Moluccan Pitta","Tob.19",2,"Erythropitta rufiventris","Erythropitta","Pittidae","Passeriformes","Pitta erythrogaster","Pitta","Pittidae","Passeriformes","Erythropitta rufiventris","Pitta erythrogaster",23.8,15.3,7.3,8.8,39.3,92.8,16.4,76.3,17.8,46.1,72.4,1.46,0.72,-3.49423995532417,-1.23329670698305,0.93902391313576,42.99,-0.6,2,0.1,1,-1.01,0.074476657,0.037327892,0,0.051647771,0.237066031,0.00075419,32.58173292,56,0.74,0.26,0.45,0.43,42.9894687774272
"735","Tobelo","Hypsipetes affinis","Seram Golden-Bulbul","Tob.20",1,"Hypsipetes affinis","Hypsipetes","Pycnonotidae","Passeriformes","Hypsipetes affinis","Hypsipetes","Pycnonotidae","Passeriformes","Alophoixus affinis","Alophoixus affinis",26.6,16.1,5.2,6.9,19.3,107.1,18.2,88.9,17,93.5,40.5,0.86,-0.45,-3.24900741069711,-1.0222285757912,0,34.47,-0.9,3,1.32,3,1.41,0.051549562,0.03281287,0.117364561,0.000118287,0,0.003879863,32.51840077,57,0.48,-0.33,0.44,0.48,0
"736","Tobelo","Ninox squamipila","Seram Boobook","Tob.22",1,"Ninox squamipila","Ninox","Strigidae","Strigiformes","Ninox squamipila","Ninox","Strigidae","Strigiformes","Ninox squamipila","Ninox squamipila",28.1,15.3,9.3,14.1,35.1,212,64,148.8,30.1,119.2,210,0.78,-0.61,1.87738923061388,0.215909064726335,0,26.06,-1.21,1,-1.13,1,-1.01,0.259606388,0.039212471,0.012738652,1.52e-05,8.34e-06,8.34e-06,27.38822345,52,0.34,-0.65,-0.47,0.24,0
"737","Tobelo","Otus magicus","Moluccan Scops-Owl","Tob.27",1,"Otus magicus","Otus","Strigidae","Strigiformes","Otus manadensis","Otus","Strigidae","Strigiformes","Otus magicus","Otus magicus",21.3,13.4,7,11.8,34.4,153.2,48.5,123.2,28.2,78.5,165,0.98,-0.21,0.184297666236396,-0.216044711144827,0,76.93,0.63,2,0.1,2,0.2,0.118708772,0.084843306,0.072869365,0.000168358,0.000314681,0.000162093,28.72990083,73,0.22,-0.94,-0.23,1.27,0
"738","Tobelo","Ducula perspicillata","Spectacled Imperial-Pigeon","Tob.31",4,"Ducula perspicillata","Ducula","Columbidae","Columbiformes","Ducula perspicillata","Ducula","Columbidae","Columbiformes","Ducula perspicillata","Ducula perspicillata",31.5,16.6,8.3,7.4,32.8,251.8,83,168.8,33,159.5,667,0.39,-1.35,2.62340009625885,0.102102740562281,0.525026266828138,32.1,-0.99,1,-1.13,1,-1.01,0.147408688,0.193715174,0.005432409,0.053118832,8.73e-05,0.211077923,29.78045453,84,1.18,1.25,-0.05,1.81,56.0959785577725
"739","Tobelo","Lycocorax pyrrhopterus","Halmahera Paradise-crow","Tob.33",1,"Lycocorax pyrrhopterus","Lycocorax","Paradisaeidae","Passeriformes","Lycocorax pyrrhopterus","Lycocorax","Paradisaeidae","Passeriformes","Lycocorax pyrrhopterus","Lycocorax pyrrhopterus",49.2,27.9,11.9,15.6,48.1,196.5,29.4,167.6,14.9,138.1,283.9,1.67,1.13,3.31977338769909,-0.70729461823388,0,51.75,-0.28,2,0.1,2,0.2,0.412652771,0.024998525,0.000442469,0,0.000817607,5.04e-05,27.46538055,35.5,0.17,-1.03,-0.46,-0.57,0
"740","Tobelo","Chalcophaps indica","Asian Emerald Dove","Tob.42",1,"Chalcophaps indica","Chalcophaps","Columbidae","Columbiformes","Chalcophaps indica","Chalcophaps","Columbidae","Columbiformes","Chalcophaps indica","Chalcophaps indica",20.9,11.3,3.1,4.2,25.8,143.9,40,100.1,28.7,83.9,136.5,0.79,-0.59,-2.3872878829335,-0.244628995803944,0,39.74,-0.71,2,0.1,2,0.2,0.342496014,0.020084569,0.002624377,0.000409172,0.001096355,0.282179039,30.06599338,67.5,1.21,1.32,0,1,0
